6.011500000000041837e+03 9.892188493419077355e-01
6.011600000000042201e+03 9.867190472136277979e-01
6.011700000000042564e+03 9.833199298117913933e-01
6.011800000000042928e+03 9.792323986728799223e-01
6.011900000000043292e+03 9.747044066820609309e-01
6.012000000000043656e+03 9.703152113241473309e-01
6.012100000000044020e+03 9.666702894106107280e-01
6.012200000000044383e+03 9.643671669050042361e-01
6.012300000000044747e+03 9.635229321102862787e-01
6.012400000000045111e+03 9.641110596450700454e-01
6.012500000000045475e+03 9.652629328341513215e-01
6.012600000000045839e+03 9.659529251904056535e-01
6.012700000000046202e+03 9.649293094688037309e-01
6.012800000000046566e+03 9.611543372871016455e-01
6.012900000000046930e+03 9.537174380231024928e-01
6.013000000000047294e+03 9.430476943311786320e-01
6.013100000000047658e+03 9.296422970486243331e-01
6.013200000000048021e+03 9.156611517537988076e-01
6.013300000000048385e+03 9.033621738629963316e-01
6.013400000000048749e+03 8.952455224258659694e-01
6.013500000000049113e+03 8.927152593758910237e-01
6.013600000000049477e+03 8.970434828451296916e-01
6.013700000000049840e+03 9.066438197903391449e-01
6.013800000000050204e+03 9.203415154927455655e-01
6.013900000000050568e+03 9.353855452585191355e-01
6.014000000000050932e+03 9.497819053346159279e-01
6.014100000000051296e+03 9.618260408900685121e-01
6.014200000000051659e+03 9.710574908454253640e-01
6.014300000000052023e+03 9.769935636280639990e-01
6.014400000000052387e+03 9.805700169109108355e-01
6.014500000000052751e+03 9.821869208553249964e-01
6.014600000000053114e+03 9.826706664231216193e-01
6.014700000000053478e+03 9.825626203634655331e-01
6.014800000000053842e+03 9.822900366248011883e-01
6.014900000000054206e+03 9.821136675603703292e-01
6.015000000000054570e+03 9.821950132482946128e-01
6.015100000000054933e+03 9.825086391162346500e-01
6.015200000000055297e+03 9.830065577180338021e-01
6.015300000000055661e+03 9.835604536903418404e-01
6.015400000000056025e+03 9.840039822951448523e-01
6.015500000000056389e+03 9.840365842543570274e-01
6.015600000000056752e+03 9.833967863999822923e-01
6.015700000000057116e+03 9.815102532355284293e-01
6.015800000000057480e+03 9.778936113463146951e-01
6.015900000000057844e+03 9.718808376635220680e-01
6.016000000000058208e+03 9.627956583867671725e-01
6.016100000000058571e+03 9.507517821804546410e-01
6.016200000000058935e+03 9.358053732207830544e-01
6.016300000000059299e+03 9.197150417536009703e-01
6.016400000000059663e+03 9.045190631655345426e-01
6.016500000000060027e+03 8.928554634646426180e-01
6.016600000000060390e+03 8.867826823942825953e-01
6.016700000000060754e+03 8.881664738201966447e-01
6.016800000000061118e+03 8.960335813421212992e-01
6.016900000000061482e+03 9.097775389355773346e-01
6.017000000000061846e+03 9.262591087526712563e-01
6.017100000000062209e+03 9.431905471735605451e-01
6.017200000000062573e+03 9.583042549726135118e-01
6.017300000000062937e+03 9.705479439429052224e-01
6.017400000000063301e+03 9.791155247850630294e-01
6.017500000000063665e+03 9.847305084972759470e-01
6.017600000000064028e+03 9.875880702160196867e-01
6.017700000000064392e+03 9.886094103180239623e-01
6.017800000000064756e+03 9.882957476015050702e-01
6.017900000000065120e+03 9.871573694216734252e-01
6.018000000000065484e+03 9.856583933153262311e-01
6.018100000000065847e+03 9.841973120922574703e-01
6.018200000000066211e+03 9.830966883872984674e-01
6.018300000000066575e+03 9.826436174336541374e-01
6.018400000000066939e+03 9.829101923759372417e-01
6.018500000000067303e+03 9.838068492350389160e-01
6.018600000000067666e+03 9.850871120868113229e-01
6.018700000000068030e+03 9.863778631797720520e-01
6.018800000000068394e+03 9.872438478774533399e-01
6.018900000000068758e+03 9.873843800543717908e-01
6.019000000000069122e+03 9.864089130880170364e-01
6.019100000000069485e+03 9.839371737430413489e-01
6.019200000000069849e+03 9.796090221605647796e-01
6.019300000000070213e+03 9.725058636121922673e-01
6.019400000000070577e+03 9.623450790240668518e-01
6.019500000000070941e+03 9.481218267840935132e-01
6.019600000000071304e+03 9.302476450199269609e-01
6.019700000000071668e+03 9.094501803528572959e-01
6.019800000000072032e+03 8.878643352196403660e-01
6.019900000000072396e+03 8.681580029927445930e-01
6.020000000000072760e+03 8.543154797837380077e-01
6.020100000000073123e+03 8.480219367757280136e-01
6.020200000000073487e+03 8.515032986016949357e-01
6.020300000000073851e+03 8.635845436195824787e-01
6.020400000000074215e+03 8.822456866492971450e-01
6.020500000000074579e+03 9.043536816373042297e-01
6.020600000000074942e+03 9.265138162176425052e-01
6.020700000000075306e+03 9.455910127894909811e-01
6.020800000000075670e+03 9.602123192233963378e-01
6.020900000000076034e+03 9.690520709705284785e-01
6.021000000000076398e+03 9.719716083996400302e-01
6.021100000000076761e+03 9.692694310355353116e-01
6.021200000000077125e+03 9.608347419711127380e-01
6.021300000000077489e+03 9.481196921619740037e-01
6.021400000000077853e+03 9.319893484427941299e-01
6.021500000000078217e+03 9.149767844204105272e-01
6.021600000000078580e+03 8.995891340652397705e-01
6.021700000000078944e+03 8.887657812882040487e-01
6.021800000000079308e+03 8.840539410999679326e-01
6.021900000000079672e+03 8.872304886354639430e-01
6.022000000000080036e+03 8.965643719691009927e-01
6.022100000000080399e+03 9.109248360778878784e-01
6.022200000000080763e+03 9.273452653048634975e-01
6.022300000000081127e+03 9.436291070585040019e-01
6.022400000000081491e+03 9.578477138643498590e-01
6.022500000000081855e+03 9.693943704602667744e-01
6.022600000000082218e+03 9.775981651420574403e-01
6.022700000000082582e+03 9.832706289876584904e-01
6.022800000000082946e+03 9.865822135856118225e-01
6.022900000000083310e+03 9.880435473436808280e-01
6.023000000000083674e+03 9.878239978246621256e-01
6.023100000000084037e+03 9.856525173358494651e-01
6.023200000000084401e+03 9.813940014595111672e-01
6.023300000000084765e+03 9.740530263359297170e-01
6.023400000000085129e+03 9.634689366872054572e-01
6.023500000000085493e+03 9.491574230725104977e-01
6.023600000000085856e+03 9.316844636209048458e-01
6.023700000000086220e+03 9.124519744270348509e-01
6.023800000000086584e+03 8.938768269943128120e-01
6.023900000000086948e+03 8.785251070845584431e-01
6.024000000000087311e+03 8.697645433962504224e-01
6.024100000000087675e+03 8.686841137031500182e-01
6.024200000000088039e+03 8.758745166093852008e-01
6.024300000000088403e+03 8.899820473685393640e-01
6.024400000000088767e+03 9.082288620537956048e-01
6.024500000000089130e+03 9.278803558945762919e-01
6.024600000000089494e+03 9.462957638512586866e-01
6.024700000000089858e+03 9.615688610703416739e-01
6.024800000000090222e+03 9.732078935554387966e-01
6.024900000000090586e+03 9.812673426862693615e-01
6.025000000000090949e+03 9.862462648652157160e-01
6.025100000000091313e+03 9.891434845005905308e-01
6.025200000000091677e+03 9.903959068443584091e-01
6.025300000000092041e+03 9.907953823668447235e-01
6.025400000000092405e+03 9.906320940219353055e-01
6.025500000000092768e+03 9.902244382611009588e-01
6.025600000000093132e+03 9.897471685477506886e-01
6.025700000000093496e+03 9.893268896052448413e-01
6.025800000000093860e+03 9.890043428250618884e-01
6.025900000000094224e+03 9.887306249824626692e-01
6.026000000000094587e+03 9.883102036348221375e-01
6.026100000000094951e+03 9.874089404352430765e-01
6.026200000000095315e+03 9.855499868480431802e-01
6.026300000000095679e+03 9.822971308249724975e-01
6.026400000000096043e+03 9.769702868045946342e-01
6.026500000000096406e+03 9.696146983245720330e-01
6.026600000000096770e+03 9.601365089002417141e-01
6.026700000000097134e+03 9.495599095267770462e-01
6.026800000000097498e+03 9.391187273407709535e-01
6.026900000000097862e+03 9.306193021258291065e-01
6.027000000000098225e+03 9.253369328161423768e-01
6.027100000000098589e+03 9.248274754516535578e-01
6.027200000000098953e+03 9.284924945572802235e-01
6.027300000000099317e+03 9.360256320922456519e-01
6.027400000000099681e+03 9.455930797135839727e-01
6.027500000000100044e+03 9.557049404812992810e-01
6.027600000000100408e+03 9.648892122854647591e-01
6.027700000000100772e+03 9.724940333021285799e-01
6.027800000000101136e+03 9.779653989741627917e-01
6.027900000000101500e+03 9.818026159051793655e-01
6.028000000000101863e+03 9.842110754681708817e-01
6.028100000000102227e+03 9.857294789473181051e-01
6.028200000000102591e+03 9.866868422446929410e-01
6.028300000000102955e+03 9.873072583030930716e-01
6.028400000000103319e+03 9.877392830526560141e-01
6.028500000000103682e+03 9.880100965924020207e-01
6.028600000000104046e+03 9.881573160490404462e-01
6.028700000000104410e+03 9.881689205680644905e-01
6.028800000000104774e+03 9.880563282830441274e-01
6.028900000000105138e+03 9.878177130741917500e-01
6.029000000000105501e+03 9.874046302392254226e-01
6.029100000000105865e+03 9.867804894490816991e-01
6.029200000000106229e+03 9.858208591320116732e-01
6.029300000000106593e+03 9.845019477029492982e-01
6.029400000000106957e+03 9.827942433134695399e-01
6.029500000000107320e+03 9.808132589387439371e-01
6.029600000000107684e+03 9.787727135963442127e-01
6.029700000000108048e+03 9.770155810588292411e-01
6.029800000000108412e+03 9.758036499956099785e-01
6.029900000000108776e+03 9.754737954596875982e-01
6.030000000000109139e+03 9.760085873444046545e-01
6.030100000000109503e+03 9.773349542487039798e-01
6.030200000000109867e+03 9.791514111786310259e-01
6.030300000000110231e+03 9.810916945556061863e-01
6.030400000000110595e+03 9.827757534476084800e-01
6.030500000000110958e+03 9.840092784195829667e-01
6.030600000000111322e+03 9.846352144060458444e-01
6.030700000000111686e+03 9.847685998960318265e-01
6.030800000000112050e+03 9.845652615402390451e-01
6.030900000000112414e+03 9.842730026508731411e-01
6.031000000000112777e+03 9.841047423898833246e-01
6.031100000000113141e+03 9.842703654775714073e-01
6.031200000000113505e+03 9.847861286352175281e-01
6.031300000000113869e+03 9.856662786616178229e-01
6.031400000000114233e+03 9.867810345012077988e-01
6.031500000000114596e+03 9.880043711188289945e-01
6.031600000000114960e+03 9.892013691063351599e-01
6.031700000000115324e+03 9.902945306796875347e-01
6.031800000000115688e+03 9.912165932509754418e-01
6.031900000000116052e+03 9.919928494028188437e-01
6.032000000000116415e+03 9.926287237004066677e-01
6.032100000000116779e+03 9.931574803205394097e-01
6.032200000000117143e+03 9.935958406645921670e-01
6.032300000000117507e+03 9.939418869111776855e-01
6.032400000000117871e+03 9.942037656790658762e-01
6.032500000000118234e+03 9.943638887534309578e-01
6.032600000000118598e+03 9.944390537003049424e-01
6.032700000000118962e+03 9.944312713200199605e-01
6.032800000000119326e+03 9.943538287204441994e-01
6.032900000000119690e+03 9.942122553881340696e-01
6.033000000000120053e+03 9.939900910506935805e-01
6.033100000000120417e+03 9.936748815020531866e-01
6.033200000000120781e+03 9.932091641051438158e-01
6.033300000000121145e+03 9.925652282779581226e-01
6.033400000000121508e+03 9.916933993096301858e-01
6.033500000000121872e+03 9.905879422464903827e-01
6.033600000000122236e+03 9.893016949202629862e-01
6.033700000000122600e+03 9.879434011325858300e-01
6.033800000000122964e+03 9.866860993135091462e-01
6.033900000000123327e+03 9.857639041793213597e-01
6.034000000000123691e+03 9.853197882012036946e-01
6.034100000000124055e+03 9.854663241726593359e-01
6.034200000000124419e+03 9.861754524841036540e-01
6.034300000000124783e+03 9.872777101517118403e-01
6.034400000000125146e+03 9.885708391010459284e-01
6.034500000000125510e+03 9.898006884286334461e-01
6.034600000000125874e+03 9.907457545747693217e-01
6.034700000000126238e+03 9.913047116888374921e-01
6.034800000000126602e+03 9.914337821773320236e-01
6.034900000000126965e+03 9.911846217729742836e-01
6.035000000000127329e+03 9.907009953692611504e-01
6.035100000000127693e+03 9.901394286262316102e-01
6.035200000000128057e+03 9.896734455554754284e-01
6.035300000000128421e+03 9.894481240684814827e-01
6.035400000000128784e+03 9.894957061347023908e-01
6.035500000000129148e+03 9.897762004819663506e-01
6.035600000000129512e+03 9.901490572060588358e-01
6.035700000000129876e+03 9.904420334023738004e-01
6.035800000000130240e+03 9.904431478724368132e-01
6.035900000000130603e+03 9.900929066845289839e-01
6.036000000000130967e+03 9.893422686761257356e-01
6.036100000000131331e+03 9.883273798550067379e-01
6.036200000000131695e+03 9.872293691462291632e-01
6.036300000000132059e+03 9.863048372851355161e-01
6.036400000000132422e+03 9.857274290193112076e-01
6.036500000000132786e+03 9.857187781906482371e-01
6.036600000000133150e+03 9.862104935152568030e-01
6.036700000000133514e+03 9.871683147669602088e-01
6.036800000000133878e+03 9.883852328516568031e-01
6.036900000000134241e+03 9.896700611277918780e-01
6.037000000000134605e+03 9.908297942353192500e-01
6.037100000000134969e+03 9.917757974659987541e-01
6.037200000000135333e+03 9.924264455951131714e-01
6.037300000000135697e+03 9.928516272527521114e-01
6.037400000000136060e+03 9.930941945913104307e-01
6.037500000000136424e+03 9.932443192846743818e-01
6.037600000000136788e+03 9.933655921732689187e-01
6.037700000000137152e+03 9.935036192220096929e-01
6.037800000000137516e+03 9.936719822328293761e-01
6.037900000000137879e+03 9.938750272646583728e-01
6.038000000000138243e+03 9.940993637208781486e-01
6.038100000000138607e+03 9.943371031906779178e-01
6.038200000000138971e+03 9.945777758121978618e-01
6.038300000000139335e+03 9.948098514090658595e-01
6.038400000000139698e+03 9.950084720267431404e-01
6.038500000000140062e+03 9.951418958667029857e-01
6.038600000000140426e+03 9.951351565852769587e-01
6.038700000000140790e+03 9.949333617130083907e-01
6.038800000000141154e+03 9.944420925739541062e-01
6.038900000000141517e+03 9.935857850572096250e-01
6.039000000000141881e+03 9.923275102390198832e-01
6.039100000000142245e+03 9.906098699612470027e-01
6.039200000000142609e+03 9.885382880167328246e-01
6.039300000000142973e+03 9.862070590422989946e-01
6.039400000000143336e+03 9.838791272584898051e-01
6.039500000000143700e+03 9.818448604863194706e-01
6.039600000000144064e+03 9.804303056667128535e-01
6.039700000000144428e+03 9.798203916697635352e-01
6.039800000000144792e+03 9.802066146678781733e-01
6.039900000000145155e+03 9.813766395026669587e-01
6.040000000000145519e+03 9.831919620660165560e-01
6.040100000000145883e+03 9.852565635698856683e-01
6.040200000000146247e+03 9.872875011736254036e-01
6.040300000000146611e+03 9.890405783513527282e-01
6.040400000000146974e+03 9.904285599220502556e-01
6.040500000000147338e+03 9.913933214454677678e-01
6.040600000000147702e+03 9.920339628810521670e-01
6.040700000000148066e+03 9.923680133285457394e-01
6.040800000000148430e+03 9.924739385290320959e-01
6.040900000000148793e+03 9.923219550279234191e-01
6.041000000000149157e+03 9.918075956841478913e-01
6.041100000000149521e+03 9.907791079654780786e-01
6.041200000000149885e+03 9.888265249045526950e-01
6.041300000000150249e+03 9.857124875045730761e-01
6.041400000000150612e+03 9.808435746417687451e-01
6.041500000000150976e+03 9.741392110016029449e-01
6.041600000000151340e+03 9.655799325651244214e-01
6.041700000000151704e+03 9.557544037618906918e-01
6.041800000000152068e+03 9.457296274692310600e-01
6.041900000000152431e+03 9.371529247604732937e-01
6.042000000000152795e+03 9.312459767380202313e-01
6.042100000000153159e+03 9.295882074359304026e-01
6.042200000000153523e+03 9.321597603693423384e-01
6.042300000000153887e+03 9.386619295393867635e-01
6.042400000000154250e+03 9.478379009251951537e-01
6.042500000000154614e+03 9.580881954851995230e-01
6.042600000000154978e+03 9.679019033236005987e-01
6.042700000000155342e+03 9.763636942108191441e-01
6.042800000000155705e+03 9.827694104582137546e-01
6.042900000000156069e+03 9.873000472831701124e-01
6.043000000000156433e+03 9.901787483300089621e-01
6.043100000000156797e+03 9.918450134063608870e-01
6.043200000000157161e+03 9.927714578496600328e-01
6.043300000000157524e+03 9.932259435391128655e-01
6.043400000000157888e+03 9.934798147215384567e-01
6.043500000000158252e+03 9.936235270547930654e-01
6.043600000000158616e+03 9.937125130696767839e-01
6.043700000000158980e+03 9.937381569002773363e-01
6.043800000000159343e+03 9.936807358364995180e-01
6.043900000000159707e+03 9.935363988217995601e-01
6.044000000000160071e+03 9.932872242770822702e-01
6.044100000000160435e+03 9.929589121891603254e-01
6.044200000000160799e+03 9.925683996065175485e-01
6.044300000000161162e+03 9.921610701513251529e-01
6.044400000000161526e+03 9.917791571461237465e-01
6.044500000000161890e+03 9.914670493359105663e-01
6.044600000000162254e+03 9.912394656710847851e-01
6.044700000000162618e+03 9.910992762746902995e-01
6.044800000000162981e+03 9.909875627294622014e-01
6.044900000000163345e+03 9.908168218122248572e-01
6.045000000000163709e+03 9.904733864433158397e-01
6.045100000000164073e+03 9.898342585395960569e-01
6.045200000000164437e+03 9.887742746703285235e-01
6.045300000000164800e+03 9.872692329127689126e-01
6.045400000000165164e+03 9.852598424357245088e-01
6.045500000000165528e+03 9.829171501345903561e-01
6.045600000000165892e+03 9.804138904289045886e-01
6.045700000000166256e+03 9.780778791637035896e-01
6.045800000000166619e+03 9.762509101495868702e-01
6.045900000000166983e+03 9.753014550400436189e-01
6.046000000000167347e+03 9.753487294416413045e-01
6.046100000000167711e+03 9.765763731045636886e-01
6.046200000000168075e+03 9.786520081364710189e-01
6.046300000000168438e+03 9.813565414959967148e-01
6.046400000000168802e+03 9.842309797286333817e-01
6.046500000000169166e+03 9.869314139953304643e-01
6.046600000000169530e+03 9.891628466204591685e-01
6.046700000000169894e+03 9.908437886578348452e-01
6.046800000000170257e+03 9.918841652947381071e-01
6.046900000000170621e+03 9.924534782697719271e-01
6.047000000000170985e+03 9.926126368281902312e-01
6.047100000000171349e+03 9.925292344839552472e-01
6.047200000000171713e+03 9.923034111678283864e-01
6.047300000000172076e+03 9.920345534304603197e-01
6.047400000000172440e+03 9.917927036892686399e-01
6.047500000000172804e+03 9.916434636280223591e-01
6.047600000000173168e+03 9.916015516239861105e-01
6.047700000000173532e+03 9.916830549429174191e-01
6.047800000000173895e+03 9.918456198860292616e-01
6.047900000000174259e+03 9.920366228798986885e-01
6.048000000000174623e+03 9.921769452748341322e-01
6.048100000000174987e+03 9.922063815717565571e-01
6.048200000000175351e+03 9.920493479326594199e-01
6.048300000000175714e+03 9.917102749304206322e-01
6.048400000000176078e+03 9.911732587964413588e-01
6.048500000000176442e+03 9.905013086238444453e-01
6.048600000000176806e+03 9.897582506007449599e-01
6.048700000000177170e+03 9.890454609389430773e-01
6.048800000000177533e+03 9.884542701067999815e-01
6.048900000000177897e+03 9.881087929232190703e-01
6.049000000000178261e+03 9.880351019066968554e-01
6.049100000000178625e+03 9.882932201625308499e-01
6.049200000000178989e+03 9.888156853661795864e-01
6.049300000000179352e+03 9.895381468226783772e-01
6.049400000000179716e+03 9.903485538078508066e-01
6.049500000000180080e+03 9.911458981640436372e-01
6.049600000000180444e+03 9.918371988270135997e-01
6.049700000000180808e+03 9.923982247044410565e-01
6.049800000000181171e+03 9.928073715033728375e-01
6.049900000000181535e+03 9.931095790299879766e-01
6.050000000000181899e+03 9.933421859712600055e-01
6.050100000000182263e+03 9.935536114620694415e-01
6.050200000000182627e+03 9.937758524236557367e-01
6.050300000000182990e+03 9.940282470029078166e-01
6.050400000000183354e+03 9.943052073278183522e-01
6.050500000000183718e+03 9.945956083776200662e-01
6.050600000000184082e+03 9.948787290256100313e-01
6.050700000000184446e+03 9.951369301168229153e-01
6.050800000000184809e+03 9.953566937176357987e-01
6.050900000000185173e+03 9.955328259605950025e-01
6.051000000000185537e+03 9.956525818930761496e-01
6.051100000000185901e+03 9.957151968366600991e-01
6.051200000000186265e+03 9.956987952154939814e-01
6.051300000000186628e+03 9.956015218021774249e-01
6.051400000000186992e+03 9.954099298038815435e-01
6.051500000000187356e+03 9.951192497010591387e-01
6.051600000000187720e+03 9.947278197934337207e-01
6.051700000000188084e+03 9.942040070746597236e-01
6.051800000000188447e+03 9.935290422729081694e-01
6.051900000000188811e+03 9.926107012755321923e-01
6.052000000000189175e+03 9.914108871003087797e-01
6.052100000000189539e+03 9.898624443663925909e-01
6.052200000000189902e+03 9.879863167972244842e-01
6.052300000000190266e+03 9.858852074402446597e-01
6.052400000000190630e+03 9.837456379213572744e-01
6.052500000000190994e+03 9.817766277189780011e-01
6.052600000000191358e+03 9.802205219933428637e-01
6.052700000000191721e+03 9.791004038801173204e-01
6.052800000000192085e+03 9.783666180011192370e-01
6.052900000000192449e+03 9.777315379580451271e-01
6.053000000000192813e+03 9.768576786880535101e-01
6.053100000000193177e+03 9.753386921024359557e-01
6.053200000000193540e+03 9.730724729697831643e-01
6.053300000000193904e+03 9.699857368562320170e-01
6.053400000000194268e+03 9.665197498104687313e-01
6.053500000000194632e+03 9.631726973439941331e-01
6.053600000000194996e+03 9.605843468360569792e-01
6.053700000000195359e+03 9.592262294768572062e-01
6.053800000000195723e+03 9.595113318069558028e-01
6.053900000000196087e+03 9.612562354824206734e-01
6.054000000000196451e+03 9.644416573849023955e-01
6.054100000000196815e+03 9.684318861075728035e-01
6.054200000000197178e+03 9.728294235724398442e-01
6.054300000000197542e+03 9.771211527567154054e-01
6.054400000000197906e+03 9.809501018796779048e-01
6.054500000000198270e+03 9.839870283165325082e-01
6.054600000000198634e+03 9.861858416062854182e-01
6.054700000000198997e+03 9.873557263725233346e-01
6.054800000000199361e+03 9.876824333573653858e-01
6.054900000000199725e+03 9.870870161572905532e-01
6.055000000000200089e+03 9.855889125629705427e-01
6.055100000000200453e+03 9.830087648605931872e-01
6.055200000000200816e+03 9.789227254192069960e-01
6.055300000000201180e+03 9.730741930370363502e-01
6.055400000000201544e+03 9.647358655855258203e-01
6.055500000000201908e+03 9.542331202762374120e-01
6.055600000000202272e+03 9.418054316412886040e-01
6.055700000000202635e+03 9.288595380194180073e-01
6.055800000000202999e+03 9.170866536847587236e-01
6.055900000000203363e+03 9.086807984031348706e-01
6.056000000000203727e+03 9.048206621633897440e-01
6.056100000000204091e+03 9.070129150957084718e-01
6.056200000000204454e+03 9.140028252979862655e-01
6.056300000000204818e+03 9.250378579283179414e-01
6.056400000000205182e+03 9.377691913456106532e-01
6.056500000000205546e+03 9.504215518660414919e-01
6.056600000000205910e+03 9.613888005686677118e-01
6.056700000000206273e+03 9.700509940108635876e-01
6.056800000000206637e+03 9.759410124408737230e-01
6.056900000000207001e+03 9.797618018101104109e-01
6.057000000000207365e+03 9.818235924534968184e-01
6.057100000000207729e+03 9.829629752140366383e-01
6.057200000000208092e+03 9.836499472199193850e-01
6.057300000000208456e+03 9.842904327797210584e-01
6.057400000000208820e+03 9.850555521216418642e-01
6.057500000000209184e+03 9.859836851826597748e-01
6.057600000000209548e+03 9.869655925135790708e-01
6.057700000000209911e+03 9.878754891903819280e-01
6.057800000000210275e+03 9.886353767279670857e-01
6.057900000000210639e+03 9.892068100613470305e-01
6.058000000000211003e+03 9.896348341925803593e-01
6.058100000000211367e+03 9.899973927674950991e-01
6.058200000000211730e+03 9.903757391237423269e-01
6.058300000000212094e+03 9.908062913001017824e-01
